latitude,longitude,e2008g_N,e2008g_n,p
40.2745,-74.6077,6,4,0.666666667
40.2747,-74.6077,9,8,0.888888889
40.2791,-74.6077,2,2,1
40.2629,-74.6076,2,2,1
40.2745,-74.6076,3,3,1
40.279,-74.6076,4,2,0.5
40.2792,-74.6076,3,2,0.666666667
40.2824,-74.6076,2,0,0
40.2823,-74.6075,2,2,1
40.2825,-74.6075,4,2,0.5
40.2926,-74.6075,1,1,1
40.2927,-74.6075,2,1,0.5
40.2986,-74.6075,2,2,1
40.2988,-74.6075,3,1,0.333333333
40.2748,-74.6074,2,2,1
40.2823,-74.6074,3,3,1
40.2825,-74.6074,2,0,0
40.2828,-74.6074,4,2,0.5
40.2837,-74.6074,6,5,0.833333333
40.2838,-74.6074,6,5,0.833333333
40.2925,-74.6074,3,3,1
40.2928,-74.6074,3,2,0.666666667
40.2987,-74.6074,2,0,0
40.299,-74.6074,2,1,0.5
40.3151,-74.6074,3,2,0.666666667
40.2888,-74.6073,2,2,1
40.2926,-74.6073,2,2,1
40.2928,-74.6073,3,2,0.666666667
40.2987,-74.6073,2,2,1
40.2989,-74.6073,2,2,1
40.3151,-74.6073,6,4,0.666666667
40.3152,-74.6073,2,2,1
40.3153,-74.6073,2,2,1
40.2721,-74.6072,4,2,0.5
40.2722,-74.6072,4,2,0.5
40.2752,-74.6072,3,2,0.666666667
40.2759,-74.6072,5,3,0.6
40.2761,-74.6072,1,1,1
40.2788,-74.6072,4,3,0.75
40.279,-74.6072,1,0,0
40.2852,-74.6072,3,3,1
40.2927,-74.6072,2,2,1
40.2929,-74.6072,5,2,0.4
40.2988,-74.6072,9,3,0.333333333
40.2989,-74.6072,2,0,0
40.2721,-74.6071,6,6,1
40.2724,-74.6071,2,2,1
40.2756,-74.6071,1,1,1
40.2759,-74.6071,5,4,0.8
40.276,-74.6071,4,3,0.75
40.2761,-74.6071,5,5,1
40.285,-74.6071,6,4,0.666666667
40.2852,-74.6071,10,5,0.5
40.2928,-74.6071,3,3,1
40.293,-74.6071,3,2,0.666666667
40.2931,-74.6071,2,1,0.5
40.315,-74.6071,3,1,0.333333333
40.3151,-74.6071,4,4,1
40.3152,-74.6071,4,4,1
40.3153,-74.6071,1,0,0
40.272,-74.607,10,8,0.8
40.2722,-74.607,2,0,0
40.2723,-74.607,2,2,1
40.2758,-74.607,1,0,0
40.2787,-74.607,1,1,1
40.2888,-74.607,1,0,0
40.272,-74.6069,2,2,1
40.2721,-74.6069,6,5,0.833333333
40.2888,-74.6069,2,2,1
40.293,-74.6069,1,1,1
40.2787,-74.6068,3,2,0.666666667
40.2936,-74.6068,2,2,1
40.255,-74.6067,1,1,1
40.277,-74.6067,4,3,0.75
40.2809,-74.6067,7,5,0.714285714
40.2934,-74.6067,4,4,1
40.2941,-74.6067,2,2,1
40.2548,-74.6066,1,1,1
40.2769,-74.6066,2,2,1
40.277,-74.6066,3,1,0.333333333
40.2771,-74.6066,4,4,1
40.2811,-74.6066,10,8,0.8
40.2887,-74.6066,4,2,0.5
40.2938,-74.6066,2,2,1
40.2946,-74.6066,5,3,0.6
40.2769,-74.6065,4,3,0.75
40.2771,-74.6065,2,1,0.5
40.2942,-74.6065,3,2,0.666666667
40.2547,-74.6064,3,0,0
40.2716,-74.6064,1,1,1
40.28,-74.6064,2,0,0
40.2925,-74.6064,3,3,1
40.2946,-74.6064,3,2,0.666666667
40.3149,-74.6064,3,0,0
40.2718,-74.6063,2,2,1
40.2784,-74.6063,2,1,0.5
40.2796,-74.6063,3,2,0.666666667
40.2887,-74.6063,7,4,0.571428571
40.2924,-74.6063,7,4,0.571428571
40.2925,-74.6063,3,2,0.666666667
40.2926,-74.6063,2,2,1
40.2957,-74.6063,2,2,1
40.3148,-74.6063,2,2,1
40.2547,-74.6062,1,1,1
40.2681,-74.6062,2,2,1
40.2682,-74.6062,2,2,1
40.2796,-74.6062,2,2,1
40.2924,-74.6062,4,2,0.5
40.2925,-74.6062,8,4,0.5
40.2954,-74.6062,4,4,1
40.2962,-74.6062,1,1,1
40.268,-74.6061,3,2,0.666666667
40.2682,-74.6061,2,2,1
40.2804,-74.6061,1,1,1
40.2923,-74.6061,1,1,1
40.2924,-74.6061,2,2,1
40.2925,-74.6061,2,2,1
40.2959,-74.6061,2,0,0
40.3153,-74.6061,1,1,1
40.2546,-74.606,2,2,1
40.2681,-74.606,2,2,1
40.2745,-74.606,3,2,0.666666667
40.2872,-74.606,3,3,1
40.2887,-74.606,3,2,0.666666667
40.2923,-74.606,4,4,1
40.2924,-74.606,4,3,0.75
40.2963,-74.606,2,2,1
40.2967,-74.606,3,2,0.666666667
40.3152,-74.606,2,2,1
40.3159,-74.606,2,2,1
40.2681,-74.6059,3,3,1
40.2682,-74.6059,2,0,0
40.2713,-74.6059,2,2,1
40.281,-74.6059,5,4,0.8
40.2887,-74.6059,4,4,1
40.2923,-74.6059,2,2,1
40.2924,-74.6059,3,2,0.666666667
40.3155,-74.6059,2,2,1
40.2681,-74.6058,3,1,0.333333333
40.2682,-74.6058,3,2,0.666666667
40.2715,-74.6058,4,3,0.75
40.278,-74.6058,1,0,0
40.2872,-74.6058,2,2,1
40.2923,-74.6058,2,1,0.5
40.2967,-74.6058,4,4,1
40.3159,-74.6058,2,2,1
40.3164,-74.6058,2,2,1
40.2681,-74.6057,2,1,0.5
40.275,-74.6057,4,3,0.75
40.2809,-74.6057,5,2,0.4
40.2872,-74.6057,3,2,0.666666667
40.2923,-74.6057,3,3,1
40.297,-74.6057,4,2,0.5
40.3141,-74.6057,2,1,0.5
40.3163,-74.6057,3,1,0.333333333
40.3169,-74.6057,1,1,1
40.2681,-74.6056,1,1,1
40.2751,-74.6056,4,2,0.5
40.2886,-74.6056,4,4,1
40.3167,-74.6056,4,3,0.75
40.3174,-74.6056,1,1,1
40.2688,-74.6055,7,4,0.571428571
40.275,-74.6055,6,6,1
40.2752,-74.6055,2,2,1
40.278,-74.6055,2,2,1
40.2885,-74.6055,2,2,1
40.2886,-74.6055,2,1,0.5
40.2889,-74.6055,2,2,1
40.289,-74.6055,2,0,0
40.3171,-74.6055,2,2,1
40.269,-74.6054,8,5,0.625
40.2712,-74.6054,3,3,1
40.275,-74.6054,3,2,0.666666667
40.2752,-74.6054,4,3,0.75
40.2869,-74.6054,4,3,0.75
40.287,-74.6054,14,8,0.571428571
40.2885,-74.6054,2,0,0
40.2887,-74.6054,2,1,0.5
40.289,-74.6054,4,3,0.75
40.2892,-74.6054,3,2,0.666666667
40.2893,-74.6054,2,2,1
40.2979,-74.6054,4,4,1
40.3138,-74.6054,2,2,1
40.3175,-74.6054,3,2,0.666666667
40.3179,-74.6054,2,2,1
40.318,-74.6054,7,6,0.857142857
40.2711,-74.6053,4,3,0.75
40.2752,-74.6053,3,3,1
40.2792,-74.6053,2,2,1
40.287,-74.6053,4,2,0.5
40.2871,-74.6053,2,2,1
40.2872,-74.6053,2,2,1
40.2892,-74.6053,3,3,1
40.2893,-74.6053,2,1,0.5
40.2977,-74.6053,3,2,0.666666667
40.2871,-74.6052,6,4,0.666666667
40.2872,-74.6052,4,2,0.5
40.2895,-74.6052,3,3,1
40.318,-74.6052,1,1,1
40.2676,-74.6051,3,2,0.666666667
40.2678,-74.6051,4,4,1
40.2886,-74.6051,2,2,1
40.2693,-74.605,3,2,0.666666667
40.2805,-74.605,2,2,1
40.287,-74.605,4,1,0.25
40.2884,-74.605,2,2,1
40.3002,-74.605,2,2,1
40.2697,-74.6049,2,2,1
40.271,-74.6049,2,2,1
40.2796,-74.6049,1,0,0
40.2669,-74.6048,3,3,1
40.2695,-74.6048,3,1,0.333333333
40.2696,-74.6048,2,1,0.5
40.2698,-74.6048,4,1,0.25
40.2728,-74.6048,4,2,0.5
40.2801,-74.6048,3,2,0.666666667
40.2671,-74.6047,3,2,0.666666667
40.2698,-74.6047,2,1,0.5
40.2762,-74.6047,6,3,0.5
40.2885,-74.6047,2,2,1
40.2945,-74.6047,2,2,1
40.2946,-74.6047,2,2,1
40.2948,-74.6047,4,2,0.5
40.2672,-74.6046,4,2,0.5
40.2673,-74.6046,1,0,0
40.2729,-74.6046,5,2,0.4
40.2883,-74.6046,5,5,1
40.2943,-74.6046,5,4,0.8
40.2944,-74.6046,5,4,0.8
40.2949,-74.6046,2,2,1
40.295,-74.6046,2,1,0.5
40.2673,-74.6045,2,2,1
40.2674,-74.6045,4,2,0.5
40.2707,-74.6045,2,2,1
40.2763,-74.6045,2,2,1
40.2764,-74.6045,11,5,0.454545455
40.2943,-74.6045,1,0,0
40.2951,-74.6045,2,0,0
40.3135,-74.6045,4,2,0.5
40.2675,-74.6044,2,2,1
40.2703,-74.6044,2,2,1
40.2724,-74.6044,5,3,0.6
40.2725,-74.6044,2,0,0
40.2763,-74.6044,2,1,0.5
40.2941,-74.6044,4,3,0.75
40.2942,-74.6044,1,0,0
40.2952,-74.6044,5,3,0.6
40.2704,-74.6043,2,2,1
40.2726,-74.6043,6,5,0.833333333
40.2762,-74.6043,3,3,1
40.2883,-74.6043,3,2,0.666666667
40.295,-74.6043,2,2,1
40.2953,-74.6043,2,2,1
40.2726,-74.6042,2,2,1
40.2761,-74.6042,2,2,1
40.2762,-74.6042,2,2,1
40.2951,-74.6042,2,2,1
40.3132,-74.6042,1,1,1
40.2761,-74.6041,2,2,1
40.2954,-74.6041,2,1,0.5
40.2997,-74.6041,1,0,0
40.3133,-74.6041,2,1,0.5
40.3173,-74.6041,3,3,1
40.2758,-74.604,2,0,0
40.276,-74.604,2,2,1
40.2955,-74.604,3,2,0.666666667
40.276,-74.6039,3,3,1
40.2768,-74.6039,2,2,1
40.2868,-74.6039,1,1,1
40.2882,-74.6039,4,3,0.75
40.2953,-74.6039,3,3,1
40.2956,-74.6039,2,2,1
40.3144,-74.6039,2,2,1
40.3169,-74.6039,2,1,0.5
40.3172,-74.6039,2,2,1
40.2757,-74.6038,2,1,0.5
40.2846,-74.6038,4,2,0.5
40.2957,-74.6038,3,3,1
40.3144,-74.6038,3,1,0.333333333
40.317,-74.6038,2,2,1
40.2844,-74.6037,2,2,1
40.2845,-74.6037,4,4,1
40.2958,-74.6037,3,3,1
40.3131,-74.6037,3,3,1
40.3143,-74.6037,5,3,0.6
40.3144,-74.6037,5,5,1
40.3169,-74.6037,2,1,0.5
40.2824,-74.6036,2,2,1
40.2826,-74.6036,6,2,0.333333333
40.2956,-74.6036,2,2,1
40.2959,-74.6036,3,1,0.333333333
40.3142,-74.6036,4,4,1
40.3143,-74.6036,2,2,1
40.2757,-74.6035,3,3,1
40.2821,-74.6035,1,1,1
40.2825,-74.6035,2,0,0
40.2826,-74.6035,2,2,1
40.2827,-74.6035,3,2,0.666666667
40.2882,-74.6035,2,1,0.5
40.2957,-74.6035,3,3,1
40.296,-74.6035,2,2,1
40.2991,-74.6035,3,3,1
40.313,-74.6035,2,1,0.5
40.3139,-74.6035,3,1,0.333333333
40.3141,-74.6035,2,2,1
40.3143,-74.6035,1,1,1
40.3168,-74.6035,2,2,1
40.2826,-74.6034,2,1,0.5
40.2958,-74.6034,1,1,1
40.2959,-74.6034,2,2,1
40.3142,-74.6034,8,5,0.625
40.2735,-74.6033,10,7,0.7
40.283,-74.6033,3,1,0.333333333
40.2834,-74.6033,2,2,1
40.296,-74.6033,2,1,0.5
40.2963,-74.6033,1,0,0
40.3141,-74.6033,4,2,0.5
40.3143,-74.6033,2,2,1
40.3164,-74.6033,2,2,1
40.2736,-74.6032,7,4,0.571428571
40.2738,-74.6032,2,1,0.5
40.2817,-74.6032,2,0,0
40.2962,-74.6032,3,2,0.666666667
40.2963,-74.6032,1,1,1
40.2964,-74.6032,2,2,1
40.3141,-74.6032,2,1,0.5
40.3142,-74.6032,4,3,0.75
40.2814,-74.6031,3,3,1
40.2834,-74.6031,9,5,0.555555556
40.2883,-74.6031,2,2,1
40.2963,-74.6031,7,4,0.571428571
40.2965,-74.6031,3,3,1
40.2678,-74.603,1,0,0
40.2682,-74.603,5,4,0.8
40.2753,-74.603,4,0,0
40.2887,-74.603,3,2,0.666666667
40.2965,-74.603,5,4,0.8
40.3164,-74.603,1,1,1
40.268,-74.6029,2,1,0.5
40.2681,-74.6029,2,2,1
40.2698,-74.6029,4,4,1
40.27,-74.6029,2,0,0
40.275,-74.6029,3,2,0.666666667
40.3161,-74.6029,1,1,1
40.2682,-74.6028,3,3,1
40.2683,-74.6028,3,2,0.666666667
40.2748,-74.6028,8,6,0.75
40.275,-74.6028,3,2,0.666666667
40.2814,-74.6028,1,0,0
40.2843,-74.6028,4,3,0.75
40.2845,-74.6028,4,3,0.75
40.2864,-74.6028,3,1,0.333333333
40.2886,-74.6028,3,3,1
40.289,-74.6028,3,2,0.666666667
40.2987,-74.6028,2,2,1
40.2681,-74.6027,3,2,0.666666667
40.2682,-74.6027,2,2,1
40.2683,-74.6027,4,3,0.75
40.2748,-74.6027,3,3,1
40.289,-74.6027,3,2,0.666666667
40.2665,-74.6026,4,4,1
40.2667,-74.6026,3,2,0.666666667
40.2682,-74.6026,4,1,0.25
40.2701,-74.6026,1,1,1
40.2848,-74.6026,2,2,1
40.2862,-74.6026,1,1,1
40.2864,-74.6026,5,3,0.6
40.2895,-74.6026,2,2,1
40.2896,-74.6026,6,3,0.5
40.2664,-74.6025,2,2,1
40.2665,-74.6025,3,2,0.666666667
40.2811,-74.6025,2,2,1
40.286,-74.6025,2,2,1
40.2862,-74.6025,2,2,1
40.2893,-74.6025,1,1,1
40.2894,-74.6025,4,4,1
40.2663,-74.6024,3,2,0.666666667
40.2665,-74.6024,5,3,0.6
40.2895,-74.6024,3,3,1
40.316,-74.6024,2,2,1
40.2663,-74.6023,4,4,1
40.2664,-74.6023,2,0,0
40.3159,-74.6023,2,2,1
40.3125,-74.6022,3,1,0.333333333
40.2699,-74.6021,1,1,1
40.2839,-74.6021,2,2,1
40.2841,-74.6021,2,2,1
40.3123,-74.6021,2,2,1
40.2808,-74.6019,4,4,1
40.2939,-74.6017,5,4,0.8
40.2699,-74.6016,2,2,1
40.2807,-74.6016,4,2,0.5
40.294,-74.6016,5,4,0.8
40.2941,-74.6016,5,4,0.8
40.312,-74.6013,2,2,1
40.3122,-74.6013,2,1,0.5
40.2807,-74.6012,4,3,0.75
40.2829,-74.601,2,1,0.5
40.3119,-74.601,2,2,1
40.2829,-74.6009,5,5,1
40.2966,-74.6009,6,6,1
40.2701,-74.6008,1,0,0
40.2805,-74.6008,1,0,0
40.2855,-74.6008,3,2,0.666666667
40.2965,-74.6008,7,5,0.714285714
40.2829,-74.6007,2,2,1
40.285,-74.6007,3,3,1
40.2964,-74.6007,4,3,0.75
40.2964,-74.6006,4,3,0.75
40.2827,-74.6005,3,2,0.666666667
40.2845,-74.6005,3,2,0.666666667
40.2847,-74.6005,2,2,1
40.2859,-74.6005,3,1,0.333333333
40.2963,-74.6005,2,2,1
40.3118,-74.6005,2,2,1
40.2805,-74.6004,3,2,0.666666667
40.2825,-74.6004,2,2,1
40.2828,-74.6004,4,2,0.5
40.2842,-74.6004,4,4,1
40.2859,-74.6004,2,2,1
40.2949,-74.6004,5,2,0.4
40.2963,-74.6004,2,2,1
40.2702,-74.6003,2,2,1
40.2807,-74.6003,4,3,0.75
40.2826,-74.6003,5,3,0.6
40.2827,-74.6003,2,1,0.5
40.2844,-74.6003,2,2,1
40.2952,-74.6003,1,0,0
40.2961,-74.6003,2,2,1
40.2962,-74.6003,2,2,1
40.2828,-74.6002,9,6,0.666666667
40.2838,-74.6002,3,3,1
40.2841,-74.6002,1,0,0
40.2953,-74.6002,3,3,1
40.2961,-74.6002,3,3,1
40.3067,-74.6002,1,1,1
40.2827,-74.6001,5,5,1
40.2878,-74.6001,2,1,0.5
40.2954,-74.6001,2,2,1
40.2957,-74.6001,2,2,1
40.2958,-74.6001,1,1,1
40.296,-74.6001,4,2,0.5
40.2807,-74.6,4,3,0.75
40.2838,-74.6,5,3,0.6
40.2859,-74.6,2,0,0
40.2875,-74.6,7,5,0.714285714
40.2881,-74.6,3,2,0.666666667
40.2956,-74.6,1,1,1
40.2957,-74.6,2,0,0
40.2959,-74.6,3,2,0.666666667
40.2873,-74.5999,6,5,0.833333333
40.3074,-74.5999,3,0,0
40.306,-74.5998,2,1,0.5
40.306,-74.5997,2,2,1
40.2696,-74.5996,2,2,1
40.2809,-74.5996,3,3,1
40.2692,-74.5995,1,0,0
40.2813,-74.5995,4,3,0.75
40.2691,-74.5994,4,1,0.25
40.2692,-74.5994,4,3,0.75
40.2849,-74.5994,3,2,0.666666667
40.287,-74.5994,2,2,1
40.3119,-74.5994,2,2,1
40.2691,-74.5993,3,3,1
40.2692,-74.5993,2,2,1
40.2812,-74.5993,4,3,0.75
40.3057,-74.5993,4,4,1
40.3112,-74.5993,2,1,0.5
40.2691,-74.5992,4,0,0
40.2693,-74.5992,1,1,1
40.2854,-74.5992,2,2,1
40.3077,-74.5992,1,1,1
40.311,-74.5992,3,3,1
40.3112,-74.5992,3,3,1
40.3076,-74.5991,5,5,1
40.311,-74.5991,3,3,1
40.3112,-74.5991,8,4,0.5
40.2692,-74.599,2,2,1
40.2893,-74.599,9,7,0.777777778
40.3056,-74.599,3,3,1
40.3057,-74.599,1,0,0
40.3108,-74.599,3,2,0.666666667
40.3109,-74.599,4,3,0.75
40.311,-74.599,4,4,1
40.3111,-74.599,4,3,0.75
40.3112,-74.599,2,2,1
40.3118,-74.599,2,0,0
40.2893,-74.5989,6,4,0.666666667
40.3057,-74.5989,2,2,1
40.3076,-74.5989,5,5,1
40.3104,-74.5989,5,4,0.8
40.3105,-74.5989,3,1,0.333333333
40.3106,-74.5989,7,6,0.857142857
40.3107,-74.5989,4,3,0.75
40.3108,-74.5989,4,2,0.5
40.3109,-74.5989,4,2,0.5
40.311,-74.5989,3,2,0.666666667
40.3111,-74.5989,1,1,1
40.2869,-74.5988,2,2,1
40.2893,-74.5988,12,9,0.75
40.2915,-74.5988,2,2,1
40.2916,-74.5988,1,0,0
40.3058,-74.5988,2,1,0.5
40.2868,-74.5987,6,5,0.833333333
40.2869,-74.5987,5,2,0.4
40.287,-74.5987,7,6,0.857142857
40.2893,-74.5987,2,2,1
40.2913,-74.5987,5,0,0
40.2919,-74.5987,2,2,1
40.3118,-74.5987,1,1,1
40.2695,-74.5986,4,2,0.5
40.287,-74.5986,3,2,0.666666667
40.2871,-74.5986,2,2,1
40.2921,-74.5986,4,3,0.75
40.3057,-74.5986,4,4,1
40.3119,-74.5986,3,2,0.666666667
40.2869,-74.5985,2,2,1
40.287,-74.5985,4,4,1
40.2923,-74.5985,4,4,1
40.2924,-74.5985,2,1,0.5
40.287,-74.5984,2,2,1
40.2912,-74.5984,5,3,0.6
40.2927,-74.5984,4,4,1
40.2841,-74.5983,5,2,0.4
40.306,-74.5983,5,4,0.8
40.2841,-74.5982,2,2,1
40.2842,-74.5982,2,1,0.5
40.2931,-74.5982,5,5,1
40.2695,-74.5981,4,3,0.75
40.2697,-74.5981,1,0,0
40.284,-74.5981,3,1,0.333333333
40.2697,-74.598,3,3,1
40.2911,-74.598,3,2,0.666666667
40.3077,-74.598,2,2,1
40.2519,-74.5979,2,2,1
40.2697,-74.5979,5,2,0.4
40.2811,-74.5979,5,3,0.6
40.3078,-74.5979,2,2,1
40.3079,-74.5979,2,0,0
40.308,-74.5979,3,2,0.666666667
40.2696,-74.5978,3,2,0.666666667
40.2812,-74.5978,7,6,0.857142857
40.2813,-74.5978,2,2,1
40.2931,-74.5978,3,3,1
40.2958,-74.5978,2,1,0.5
40.3063,-74.5978,3,2,0.666666667
40.3078,-74.5978,2,2,1
40.308,-74.5978,6,4,0.666666667
40.3081,-74.5978,3,2,0.666666667
40.281,-74.5977,1,0,0
40.2811,-74.5977,6,5,0.833333333
40.2812,-74.5977,3,3,1
40.3079,-74.5977,4,4,1
40.2515,-74.5976,1,1,1
40.2812,-74.5976,3,3,1
40.308,-74.5976,2,2,1
40.2691,-74.5975,2,2,1
40.2839,-74.5975,2,2,1
40.2892,-74.5975,5,3,0.6
40.2915,-74.5975,5,4,0.8
40.2958,-74.5975,1,0,0
40.3064,-74.5975,4,4,1
40.2514,-74.5974,1,1,1
40.2523,-74.5974,2,0,0
40.2691,-74.5974,3,2,0.666666667
40.2931,-74.5974,4,1,0.25
40.3066,-74.5974,7,2,0.285714286
40.2689,-74.5973,6,6,1
40.269,-74.5973,3,3,1
40.2691,-74.5973,2,0,0
40.2731,-74.5973,2,2,1
40.2891,-74.5973,6,5,0.833333333
40.2919,-74.5973,2,2,1
40.292,-74.5973,4,4,1
40.2957,-74.5973,2,2,1
40.3029,-74.5973,6,4,0.666666667
40.2525,-74.5972,2,0,0
40.269,-74.5972,6,5,0.833333333
40.2692,-74.5972,2,2,1
40.2839,-74.5972,4,3,0.75
40.284,-74.5972,3,2,0.666666667
40.2923,-74.5972,3,2,0.666666667
40.3027,-74.5972,2,2,1
40.3028,-74.5972,5,3,0.6
40.3066,-74.5972,7,4,0.571428571
40.3068,-74.5972,2,1,0.5
40.269,-74.5971,9,6,0.666666667
40.2692,-74.5971,2,2,1
40.284,-74.5971,8,6,0.75
40.2927,-74.5971,7,6,0.857142857
40.3025,-74.5971,3,3,1
40.3026,-74.5971,3,3,1
40.3027,-74.5971,2,1,0.5
40.312,-74.5971,1,1,1
40.2691,-74.597,10,7,0.7
40.2877,-74.597,4,4,1
40.3025,-74.597,6,3,0.5
40.2691,-74.5969,4,4,1
40.2879,-74.5969,4,4,1
40.3021,-74.5969,3,3,1
40.3022,-74.5969,5,4,0.8
40.3023,-74.5969,4,4,1
40.3024,-74.5969,3,2,0.666666667
40.312,-74.5969,2,2,1
40.2529,-74.5967,3,2,0.666666667
40.2841,-74.5967,3,0,0
40.3012,-74.5967,3,3,1
40.2876,-74.5965,4,2,0.5
40.2845,-74.5964,2,0,0
40.2849,-74.5964,2,2,1
40.285,-74.5964,4,4,1
40.3069,-74.5964,2,2,1
40.2849,-74.5963,5,4,0.8
40.2851,-74.5963,2,2,1
40.301,-74.5963,3,3,1
40.3081,-74.5963,2,2,1
40.3083,-74.5963,4,2,0.5
40.3084,-74.5963,2,2,1
40.2534,-74.5962,1,1,1
40.2877,-74.5962,4,0,0
40.3052,-74.596,5,5,1
40.2875,-74.5959,2,1,0.5
40.3053,-74.5959,4,2,0.5
40.286,-74.5958,6,4,0.666666667
40.2904,-74.5958,4,3,0.75
40.301,-74.5958,3,2,0.666666667
40.3041,-74.5958,6,3,0.5
40.3053,-74.5958,1,1,1
40.286,-74.5957,2,2,1
40.2862,-74.5957,6,3,0.5
40.2903,-74.5957,2,2,1
40.2904,-74.5957,7,5,0.714285714
40.3053,-74.5957,2,2,1
40.2903,-74.5956,1,1,1
40.2904,-74.5956,7,3,0.428571429
40.3011,-74.5956,3,2,0.666666667
40.2904,-74.5955,4,2,0.5
40.3054,-74.5955,1,0,0
40.2875,-74.5954,4,2,0.5
40.2903,-74.5954,6,4,0.666666667
40.2904,-74.5954,3,2,0.666666667
40.2874,-74.5953,8,5,0.625
40.2875,-74.5953,4,3,0.75
40.2902,-74.5953,2,2,1
40.2903,-74.5953,4,2,0.5
40.301,-74.5953,2,2,1
40.3054,-74.5953,2,0,0
40.2873,-74.5952,3,1,0.333333333
40.2875,-74.5952,7,4,0.571428571
40.2902,-74.5952,2,0,0
40.3012,-74.5952,2,1,0.5
40.3123,-74.5952,2,2,1
40.3125,-74.5952,2,2,1
40.2745,-74.5951,2,0,0
40.2873,-74.5951,7,7,1
40.2874,-74.5951,2,2,1
40.2875,-74.5951,2,2,1
40.2902,-74.5951,5,2,0.4
40.3001,-74.5951,1,1,1
40.3005,-74.5951,2,2,1
40.3054,-74.5951,3,3,1
40.2873,-74.595,6,4,0.666666667
40.2874,-74.595,4,2,0.5
40.2902,-74.595,4,3,0.75
40.2873,-74.5949,3,2,0.666666667
40.2874,-74.5949,3,2,0.666666667
40.3001,-74.5949,3,1,0.333333333
40.275,-74.5948,2,2,1
40.2901,-74.5948,3,2,0.666666667
40.2997,-74.5948,1,0,0
40.3054,-74.5948,3,2,0.666666667
40.3126,-74.5948,2,1,0.5
40.2742,-74.5947,2,2,1
40.2944,-74.5946,14,7,0.5
40.2957,-74.5946,4,3,0.75
40.3055,-74.5946,2,1,0.5
40.2975,-74.5945,2,2,1
40.2991,-74.5944,2,1,0.5
40.3055,-74.5944,3,2,0.666666667
40.2742,-74.5941,3,2,0.666666667
40.3055,-74.5941,5,2,0.4
40.2746,-74.5939,2,2,1
40.2757,-74.5939,3,2,0.666666667
40.3055,-74.5939,4,3,0.75
40.2749,-74.5937,2,2,1
40.3126,-74.5937,1,0,0
40.2739,-74.5936,3,2,0.666666667
40.2952,-74.5936,2,1,0.5
40.3126,-74.5934,2,2,1
40.2562,-74.5933,4,2,0.5
40.2736,-74.5933,2,2,1
40.2755,-74.5933,3,2,0.666666667
40.2946,-74.5933,3,1,0.333333333
40.3128,-74.5933,1,1,1
40.2743,-74.5932,2,2,1
40.2768,-74.5932,2,1,0.5
40.2769,-74.5932,3,2,0.666666667
40.3031,-74.5932,6,2,0.333333333
40.2768,-74.5931,4,2,0.5
40.2771,-74.5931,3,1,0.333333333
40.2989,-74.5931,2,1,0.5
40.303,-74.5931,2,2,1
40.3031,-74.5931,3,3,1
40.2767,-74.593,5,4,0.8
40.3026,-74.593,2,2,1
40.3031,-74.593,5,4,0.8
40.2746,-74.5929,2,2,1
40.2766,-74.5929,4,4,1
40.3024,-74.5929,2,2,1
40.3029,-74.5929,1,1,1
40.3031,-74.5929,2,2,1
40.257,-74.5928,3,2,0.666666667
40.2753,-74.5928,4,1,0.25
40.3032,-74.5928,3,2,0.666666667
40.3127,-74.5926,5,3,0.6
40.2572,-74.5925,3,2,0.666666667
40.2736,-74.5925,1,0,0
40.2571,-74.5924,2,2,1
40.2699,-74.5923,29,21,0.724137931
40.275,-74.5923,1,1,1
40.3017,-74.5923,7,6,0.857142857
40.2741,-74.5922,3,2,0.666666667
40.301,-74.5922,3,2,0.666666667
40.3032,-74.5922,2,2,1
40.2698,-74.5921,9,4,0.444444444
40.3008,-74.5921,3,2,0.666666667
40.301,-74.5921,8,3,0.375
40.2577,-74.592,2,2,1
40.3008,-74.592,1,0,0
40.3009,-74.592,5,3,0.6
40.3011,-74.592,2,2,1
40.3034,-74.592,2,1,0.5
40.2575,-74.5919,4,1,0.25
40.3009,-74.5919,4,3,0.75
40.2748,-74.5918,3,2,0.666666667
40.3009,-74.5918,5,2,0.4
40.2579,-74.5917,1,0,0
40.3032,-74.5917,4,2,0.5
40.3129,-74.5916,1,1,1
40.2683,-74.5915,1,1,1
40.2739,-74.5915,4,3,0.75
40.2678,-74.5914,1,1,1
40.2679,-74.5914,1,1,1
40.2682,-74.5914,3,3,1
40.3004,-74.5914,2,2,1
40.268,-74.5913,1,0,0
40.2683,-74.5913,1,1,1
40.2685,-74.5913,3,3,1
40.2745,-74.5913,3,1,0.333333333
40.2785,-74.5913,1,1,1
40.2692,-74.5912,1,0,0
40.3035,-74.5912,3,2,0.666666667
40.2683,-74.5911,2,2,1
40.2684,-74.5911,2,2,1
40.2682,-74.591,2,2,1
40.2701,-74.591,2,2,1
40.2702,-74.591,5,5,1
40.2703,-74.591,3,3,1
40.27,-74.5909,5,2,0.4
40.2704,-74.5909,5,4,0.8
40.2705,-74.5909,2,1,0.5
40.2788,-74.5909,3,3,1
40.3041,-74.5909,4,2,0.5
40.27,-74.5908,2,2,1
40.2705,-74.5908,4,3,0.75
40.2743,-74.5908,2,1,0.5
40.3003,-74.5908,2,2,1
40.3046,-74.5908,2,2,1
40.3132,-74.5908,1,1,1
40.2699,-74.5907,2,2,1
40.27,-74.5907,1,1,1
40.3003,-74.5907,6,3,0.5
40.3004,-74.5907,1,0,0
